0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
2022-05-03,10:13:02.604,0,1,0,8,7,7,7,6,6,Accel-X-Y-Z(m/s^2),9.28,-3.81,0.98,Magnetic-X-Y-Z(gauss),65.11,25.48,8.59,Gyro-X-Y-Z(dps),-0.12,-0.23,-0.03
2022-05-03,10:13:02.627,0,1,0,7,6,8,6,7,5,Accel-X-Y-Z(m/s^2),9.32,-3.61,0.76,Magnetic-X-Y-Z(gauss),65.52,26.07,8.83,Gyro-X-Y-Z(dps),-0.16,-0.11,-0.04
2022-05-03,10:13:02.651,0,1,0,7,7,6,7,7,6,Accel-X-Y-Z(m/s^2),8.99,-3.3,0.88,Magnetic-X-Y-Z(gauss),65.75,25.37,8.83,Gyro-X-Y-Z(dps),-0.19,0.07,-0.13
2022-05-03,10:13:02.675,0,1,0,7,7,6,8,7,8,Accel-X-Y-Z(m/s^2),9.26,-3.69,0.81,Magnetic-X-Y-Z(gauss),65.63,25.42,8.71,Gyro-X-Y-Z(dps),-0.22,0.08,-0.18
2022-05-03,10:13:02.699,0,1,0,8,6,6,7,7,7,Accel-X-Y-Z(m/s^2),8.88,-3.36,0.93,Magnetic-X-Y-Z(gauss),65.52,26.24,9.23,Gyro-X-Y-Z(dps),-0.29,0.11,-0.13
2022-05-03,10:13:02.723,0,0,0,8,7,6,7,7,7,Accel-X-Y-Z(m/s^2),9.05,-3.53,0.72,Magnetic-X-Y-Z(gauss),65.11,26.01,9.82,Gyro-X-Y-Z(dps),-0.28,0.08,-0.14
2022-05-03,10:13:02.747,0,0,0,7,7,7,8,6,6,Accel-X-Y-Z(m/s^2),9.81,-3.57,0.32,Magnetic-X-Y-Z(gauss),65.75,26.07,9.53,Gyro-X-Y-Z(dps),-0.1,-0.05,-0.11
2022-05-03,10:13:02.771,0,0,0,8,6,7,6,7,7,Accel-X-Y-Z(m/s^2),9.31,-3.63,0.42,Magnetic-X-Y-Z(gauss),65.34,26.48,9.64,Gyro-X-Y-Z(dps),0.09,-0.09,0.0
2022-05-03,10:13:02.795,0,0,0,8,6,7,7,7,7,Accel-X-Y-Z(m/s^2),9.08,-4.1,0.34,Magnetic-X-Y-Z(gauss),65.63,26.53,9.35,Gyro-X-Y-Z(dps),0.12,-0.04,0.06
2022-05-03,10:13:02.818,0,0,0,8,5,7,7,8,7,Accel-X-Y-Z(m/s^2),8.92,-3.95,0.63,Magnetic-X-Y-Z(gauss),65.58,26.77,9.29,Gyro-X-Y-Z(dps),0.06,-0.02,0.08
2022-05-03,10:13:02.842,0,0,0,9,6,6,7,6,7,Accel-X-Y-Z(m/s^2),8.83,-3.86,0.69,Magnetic-X-Y-Z(gauss),65.81,26.59,9.76,Gyro-X-Y-Z(dps),0.03,-0.04,-0.0
2022-05-03,10:13:02.867,0,0,1,8,7,7,6,7,7,Accel-X-Y-Z(m/s^2),9.13,-3.57,0.9,Magnetic-X-Y-Z(gauss),65.46,26.48,9.64,Gyro-X-Y-Z(dps),0.08,-0.13,-0.02
2022-05-03,10:13:02.891,0,0,1,8,7,6,6,7,8,Accel-X-Y-Z(m/s^2),8.96,-3.77,0.53,Magnetic-X-Y-Z(gauss),65.4,26.59,9.23,Gyro-X-Y-Z(dps),0.02,-0.16,-0.03
2022-05-03,10:13:02.915,0,0,1,8,8,6,6,7,7,Accel-X-Y-Z(m/s^2),9.04,-3.95,0.52,Magnetic-X-Y-Z(gauss),65.69,26.48,9.41,Gyro-X-Y-Z(dps),-0.07,-0.06,0.01
2022-05-03,10:13:02.939,0,0,1,7,7,7,6,7,7,Accel-X-Y-Z(m/s^2),9.02,-3.94,0.59,Magnetic-X-Y-Z(gauss),65.87,26.59,10.05,Gyro-X-Y-Z(dps),-0.11,-0.01,0.02
2022-05-03,10:13:02.963,0,0,1,8,7,7,7,7,7,Accel-X-Y-Z(m/s^2),9.01,-3.96,0.56,Magnetic-X-Y-Z(gauss),65.52,26.94,10.05,Gyro-X-Y-Z(dps),-0.16,0.01,-0.02
2022-05-03,10:13:02.986,0,0,1,8,6,7,6,6,7,Accel-X-Y-Z(m/s^2),9.12,-3.91,0.64,Magnetic-X-Y-Z(gauss),66.04,26.18,10.11,Gyro-X-Y-Z(dps),-0.23,0.02,0.0
2022-05-03,10:13:03.009,0,0,1,7,7,8,10,7,6,Accel-X-Y-Z(m/s^2),9.2,-3.6,0.72,Magnetic-X-Y-Z(gauss),65.28,26.65,10.11,Gyro-X-Y-Z(dps),-0.26,0.04,0.04
2022-05-03,10:13:03.033,0,0,1,7,6,7,6,7,7,Accel-X-Y-Z(m/s^2),9.05,-3.4,0.49,Magnetic-X-Y-Z(gauss),65.52,26.83,10.17,Gyro-X-Y-Z(dps),-0.24,0.01,-0.01
2022-05-03,10:13:03.057,0,0,1,8,6,6,7,7,7,Accel-X-Y-Z(m/s^2),8.98,-3.86,0.22,Magnetic-X-Y-Z(gauss),65.34,26.48,10.11,Gyro-X-Y-Z(dps),-0.17,-0.05,0.06
2022-05-03,10:13:03.082,0,0,1,8,6,7,6,7,7,Accel-X-Y-Z(m/s^2),8.99,-3.89,0.37,Magnetic-X-Y-Z(gauss),65.28,26.24,10.05,Gyro-X-Y-Z(dps),-0.13,0.0,0.11
2022-05-03,10:13:03.106,0,0,1,7,7,6,6,7,7,Accel-X-Y-Z(m/s^2),9.3,-3.12,0.87,Magnetic-X-Y-Z(gauss),65.11,26.36,10.64,Gyro-X-Y-Z(dps),-0.11,-0.05,0.1
2022-05-03,10:13:03.129,0,0,0,8,7,6,7,7,7,Accel-X-Y-Z(m/s^2),9.08,-3.6,0.78,Magnetic-X-Y-Z(gauss),65.69,26.53,10.52,Gyro-X-Y-Z(dps),-0.12,-0.09,0.04
2022-05-03,10:13:03.154,0,0,0,7,7,8,7,7,7,Accel-X-Y-Z(m/s^2),9.17,-3.65,0.52,Magnetic-X-Y-Z(gauss),65.52,26.13,9.88,Gyro-X-Y-Z(dps),-0.11,-0.07,-0.0
2022-05-03,10:13:03.178,0,0,0,8,6,7,7,6,7,Accel-X-Y-Z(m/s^2),9.07,-3.45,0.59,Magnetic-X-Y-Z(gauss),64.93,26.24,10.64,Gyro-X-Y-Z(dps),-0.12,-0.07,0.06
2022-05-03,10:13:03.202,0,0,0,7,6,7,6,7,6,Accel-X-Y-Z(m/s^2),9.08,-3.7,0.25,Magnetic-X-Y-Z(gauss),64.99,25.95,10.34,Gyro-X-Y-Z(dps),-0.11,-0.05,0.13
2022-05-03,10:13:03.226,0,0,0,7,6,6,5,7,7,Accel-X-Y-Z(m/s^2),9.0,-3.89,0.5,Magnetic-X-Y-Z(gauss),64.99,26.18,10.23,Gyro-X-Y-Z(dps),-0.02,-0.12,0.09
2022-05-03,10:13:03.249,0,0,0,8,7,6,7,7,7,Accel-X-Y-Z(m/s^2),9.3,-3.43,0.67,Magnetic-X-Y-Z(gauss),65.05,26.01,9.76,Gyro-X-Y-Z(dps),-0.04,-0.16,0.05
2022-05-03,10:13:03.273,0,0,0,8,6,7,6,7,6,Accel-X-Y-Z(m/s^2),8.98,-3.73,0.54,Magnetic-X-Y-Z(gauss),64.93,25.77,9.94,Gyro-X-Y-Z(dps),-0.01,-0.17,0.03
2022-05-03,10:13:03.297,0,0,0,7,7,6,6,7,6,Accel-X-Y-Z(m/s^2),9.0,-3.83,0.62,Magnetic-X-Y-Z(gauss),65.87,26.48,10.23,Gyro-X-Y-Z(dps),-0.01,-0.15,0.03
2022-05-03,10:13:03.321,0,0,0,7,6,6,6,7,8,Accel-X-Y-Z(m/s^2),9.08,-3.47,0.88,Magnetic-X-Y-Z(gauss),65.17,25.95,10.46,Gyro-X-Y-Z(dps),-0.0,-0.15,0.07
2022-05-03,10:13:03.345,0,0,0,7,7,7,8,7,7,Accel-X-Y-Z(m/s^2),9.22,-3.9,0.43,Magnetic-X-Y-Z(gauss),65.05,26.01,9.88,Gyro-X-Y-Z(dps),-0.03,-0.14,0.08
2022-05-03,10:13:03.369,0,0,0,7,6,6,7,7,6,Accel-X-Y-Z(m/s^2),9.21,-3.45,0.57,Magnetic-X-Y-Z(gauss),65.28,25.83,10.34,Gyro-X-Y-Z(dps),-0.08,-0.17,0.04
2022-05-03,10:13:03.393,0,0,0,8,7,7,7,6,7,Accel-X-Y-Z(m/s^2),9.25,-3.41,0.57,Magnetic-X-Y-Z(gauss),65.05,25.89,9.88,Gyro-X-Y-Z(dps),-0.02,-0.21,0.08
2022-05-03,10:13:03.417,0,1,0,8,7,6,7,7,7,Accel-X-Y-Z(m/s^2),9.06,-3.64,0.18,Magnetic-X-Y-Z(gauss),65.23,25.89,10.34,Gyro-X-Y-Z(dps),0.03,-0.14,0.13
2022-05-03,10:13:03.441,0,1,0,7,6,6,6,7,6,Accel-X-Y-Z(m/s^2),9.02,-3.52,0.39,Magnetic-X-Y-Z(gauss),64.64,25.77,9.88,Gyro-X-Y-Z(dps),0.06,-0.09,0.09
2022-05-03,10:13:03.464,0,1,0,8,6,7,7,7,7,Accel-X-Y-Z(m/s^2),9.17,-3.68,0.74,Magnetic-X-Y-Z(gauss),65.17,25.37,10.34,Gyro-X-Y-Z(dps),0.02,-0.09,0.01
2022-05-03,10:13:03.488,0,1,0,8,6,7,7,6,7,Accel-X-Y-Z(m/s^2),9.2,-3.53,0.97,Magnetic-X-Y-Z(gauss),64.7,25.42,9.64,Gyro-X-Y-Z(dps),-0.05,-0.08,-0.1
2022-05-03,10:13:03.512,0,1,0,7,6,6,7,6,7,Accel-X-Y-Z(m/s^2),9.25,-3.57,0.73,Magnetic-X-Y-Z(gauss),64.99,25.37,10.52,Gyro-X-Y-Z(dps),-0.07,-0.05,-0.14
2022-05-03,10:13:07.075,0,0,1,8,7,7,6,8,6,Accel-X-Y-Z(m/s^2),9.63,-4.65,0.86,Magnetic-X-Y-Z(gauss),65.81,29.75,7.42,Gyro-X-Y-Z(dps),-0.43,0.24,-0.01
2022-05-03,10:13:07.099,0,0,1,8,6,7,7,7,6,Accel-X-Y-Z(m/s^2),8.47,-4.9,1.08,Magnetic-X-Y-Z(gauss),66.1,30.1,8.3,Gyro-X-Y-Z(dps),-0.48,0.36,-0.15
2022-05-03,10:13:07.123,0,0,1,9,6,7,8,6,7,Accel-X-Y-Z(m/s^2),8.13,-3.79,0.83,Magnetic-X-Y-Z(gauss),65.75,30.51,8.65,Gyro-X-Y-Z(dps),-0.18,0.13,-0.1
